Sequence Name;Is Paused; Timeline;Time Since Level Load;Eye Gaze Valid;Eye Gaze Point X;Eye Gaze Point Y;Eye Gaze Vector X;Eye Gaze Vector Y; Gaze Point On Viewport X; Gaze Point On Viewport Y; Crosshair X; Crosshair Y; Screen Size X; Screen Size Y
Pause;True;7,98;3,9860;True;-0,0321;-0,0053;-0,2008;-0,0511;0,3748;0,5543;-213,32;-54,16;3664,00;1920,00
Pause;True;8,00;4,0060;True;-0,0322;-0,0052;-0,1683;-0,0289;0,3778;0,5593;-183,70;-32,71;3664,00;1920,00
Pause;True;8,02;4,0260;True;-0,0322;-0,0052;-0,1604;0,0148;0,3777;0,5653;-176,44;9,20;3664,00;1920,00
Pause;True;8,04;4,0460;True;-0,0322;-0,0052;-0,1604;0,0148;0,3774;0,5662;-176,44;9,20;3664,00;1920,00
Pause;True;8,06;4,0660;True;-0,0322;-0,0051;-0,1827;0,0313;0,3741;0,5693;-196,85;25,21;3664,00;1920,00
Pause;True;8,08;4,0860;True;-0,0321;-0,0051;-0,2127;0,0391;0,3699;0,5707;-224,25;32,67;3664,00;1920,00
Pause;True;8,10;4,1060;True;-0,0263;-0,0051;-0,1835;0,0271;0,3722;0,5721;-192,17;21,15;3664,00;1920,00
Pause;True;8,12;4,1260;True;-0,0263;-0,0051;-0,1835;0,0271;0,3705;0,5732;-192,17;21,15;3664,00;1920,00
Pause;True;8,14;4,1460;True;0,0000;0,0000;0,0000;0,0000;0,3818;0,5598;0,00;0,00;3664,00;1920,00
Pause;True;8,16;4,1660;True;0,0000;0,0000;0,0000;0,0000;0,3804;0,5614;0,00;0,00;3664,00;1920,00
Pause;True;8,18;4,1860;True;0,0000;0,0000;0,0000;0,0000;0,3792;0,5634;0,00;0,00;3664,00;1920,00
Pause;True;8,20;4,2060;True;0,0000;0,0000;0,0000;0,0000;0,3767;0,5679;0,00;0,00;3664,00;1920,00
Pause;True;8,22;4,2260;True;0,0000;0,0000;0,0000;0,0000;0,3756;0,5698;0,00;0,00;3664,00;1920,00
Pause;True;8,24;4,2460;True;-0,0319;-0,0048;-0,1277;0,0302;0,3666;0,5896;-146,18;24,39;3664,00;1920,00
Pause;True;8,26;4,2660;True;-0,0320;-0,0048;-0,1319;0,1121;0,3651;0,5997;-150,12;103,01;3664,00;1920,00
Pause;True;8,28;4,2860;True;-0,0320;-0,0048;-0,1325;0,1299;0,3669;0,6038;-150,64;120,15;3664,00;1920,00
Pause;True;8,30;4,3060;True;-0,0320;-0,0047;-0,1171;0,1284;0,3704;0,6043;-136,52;118,74;3664,00;1920,00
Pause;True;8,32;4,3260;True;-0,0320;-0,0047;-0,1371;0,1172;0,3723;0,6034;-154,89;107,99;3664,00;1920,00
Pause;True;8,34;4,3460;True;-0,0321;-0,0046;-0,1003;0,1157;0,3788;0,6037;-121,26;106,70;3664,00;1920,00
Pause;True;8,36;4,3660;True;-0,0321;-0,0045;-0,1009;0,1159;0,3807;0,6035;-121,80;106,97;3664,00;1920,00
Pause;True;8,38;4,3860;True;-0,0321;-0,0045;-0,0789;0,0994;0,3872;0,6009;-101,60;91,08;3664,00;1920,00
Pause;True;8,40;4,4060;True;-0,0320;-0,0045;-0,0876;0,1123;0,3871;0,6014;-109,58;103,54;3664,00;1920,00
Pause;True;8,42;4,4260;True;-0,0314;-0,0042;-0,0437;0,1483;0,3927;0,6037;-68,82;138,26;3664,00;1920,00
Pause;True;8,44;4,4460;True;-0,0305;-0,0042;-0,0375;0,1377;0,3937;0,6010;-62,30;128,13;3664,00;1920,00
Pause;True;8,46;4,4660;True;-0,0278;-0,0042;-0,0408;0,1440;0,3927;0,5972;-62,83;134,23;3664,00;1920,00
Pause;True;8,48;4,4860;True;-0,0216;-0,0041;-0,0422;0,1476;0,3924;0,5950;-58,38;137,74;3664,00;1920,00
Pause;True;8,50;4,5060;True;-0,0271;-0,0043;-0,0318;0,1443;0,3923;0,5920;-53,92;134,34;3664,00;1920,00
Pause;True;8,52;4,5260;True;-0,0317;-0,0046;-0,0335;0,1317;0,3906;0,5861;-59,68;122,03;3664,00;1920,00
Pause;True;8,54;4,5460;True;-0,0317;-0,0046;-0,0277;0,1135;0,3911;0,5825;-54,41;104,47;3664,00;1920,00
Pause;True;8,56;4,5660;True;-0,0317;-0,0047;-0,0365;0,1127;0,3887;0,5783;-62,54;103,72;3664,00;1920,00
Pause;True;8,58;4,5860;True;-0,0317;-0,0047;-0,0361;0,1127;0,3880;0,5760;-62,14;103,62;3664,00;1920,00
Pause;True;8,60;4,6060;True;-0,0318;-0,0048;-0,0440;0,1005;0,3861;0,5710;-69,40;91,84;3664,00;1920,00
Pause;True;8,62;4,6260;True;-0,0318;-0,0048;-0,0510;0,0993;0,3850;0,5689;-75,81;90,67;3664,00;1920,00
Pause;True;8,64;4,6460;True;-0,0316;-0,0048;-0,0052;0,0961;0,3893;0,5662;-33,74;87,66;3664,00;1920,00
Pause;True;8,66;4,6660;True;-0,0314;-0,0047;0,0000;0,0893;0,3896;0,5638;-28,75;81,24;3664,00;1920,00
Pause;True;8,68;4,6860;True;-0,0315;-0,0047;-0,0082;0,0800;0,3884;0,5606;-36,30;72,30;3664,00;1920,00
Pause;True;8,70;4,7060;True;-0,0314;-0,0049;0,0051;0,0840;0,3890;0,5573;-24,03;75,92;3664,00;1920,00
Pause;True;8,72;4,7260;True;-0,0314;-0,0049;0,0051;0,0840;0,3889;0,5561;-24,03;75,92;3664,00;1920,00
Pause;True;8,74;4,7460;True;-0,0309;-0,0051;-0,0067;0,0709;0,3880;0,5543;-34,50;63,19;3664,00;1920,00
Pause;True;8,76;4,7660;True;-0,0263;-0,0051;-0,0203;0,0682;0,3886;0,5553;-42,67;60,60;3664,00;1920,00
Pause;True;8,78;4,7860;True;-0,0210;-0,0050;-0,0187;0,0665;0,3909;0,5567;-36,30;59,03;3664,00;1920,00
Pause;True;8,80;4,8060;True;-0,0302;-0,0048;0,0009;0,0575;0,3928;0,5556;-26,88;50,59;3664,00;1920,00
Pause;True;8,82;4,8260;True;-0,0282;-0,0046;0,0090;0,0560;0,3947;0,5533;-17,61;49,35;3664,00;1920,00
Pause;True;8,84;4,8460;True;0,0167;-0,0043;-0,0301;0,0870;0,3949;0,5549;-12,24;79,41;3664,00;1920,00
Pause;True;8,86;4,8660;True;0,0236;-0,0043;-0,0350;0,0854;0,3951;0,5533;-10,44;77,86;3664,00;1920,00
Pause;True;8,88;4,8860;True;-0,0063;-0,0046;-0,0217;0,0657;0,3933;0,5490;-25,60;58,66;3664,00;1920,00
Pause;True;8,90;4,9060;True;-0,0140;-0,0046;-0,0151;0,0598;0,3932;0,5477;-26,59;52,96;3664,00;1920,00
Pause;True;8,92;4,9260;True;-0,0313;-0,0047;0,0065;0,0514;0,3936;0,5451;-22,77;44,76;3664,00;1920,00
Pause;True;8,94;4,9460;True;-0,0314;-0,0048;0,0096;0,0523;0,3939;0,5442;-19,97;45,65;3664,00;1920,00
Pause;True;8,96;4,9660;True;-0,0313;-0,0048;0,0058;0,0363;0,3944;0,5407;-23,36;30,19;3664,00;1920,00
Pause;True;8,98;4,9860;True;-0,0310;-0,0048;0,0151;0,0372;0,3962;0,5403;-14,57;31,08;3664,00;1920,00
Pause;True;9,00;5,0060;True;-0,0312;-0,0049;0,0037;0,0324;0,3956;0,5392;-25,19;26,41;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,02;5,0260;True;-0,0313;-0,0049;0,0170;0,0367;1,4909;0,5288;-13,08;30,44;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,04;5,0460;True;-0,0309;-0,0050;-0,0036;0,0347;1,4846;0,5268;-31,54;28,53;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,06;5,0660;True;-0,0272;-0,0049;-0,0008;0,0332;1,4947;0,5246;-25,69;27,12;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,08;5,0860;True;-0,0232;-0,0049;0,0046;0,0333;1,5083;0,5234;-17,02;27,28;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,10;5,1060;True;-0,0209;-0,0049;0,0050;0,0332;1,5273;0,5209;-14,51;27,21;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,12;5,1260;True;-0,0277;-0,0048;0,0158;0,0346;1,5410;0,5214;-10,93;28,64;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,14;5,1460;True;-0,0274;-0,0048;0,0147;0,0261;1,5466;0,5199;-11,68;20,43;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,16;5,1660;True;-0,0309;-0,0048;0,0223;0,0306;1,5579;0,5233;-7,82;24,79;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,18;5,1860;True;-0,0273;-0,0045;0,0314;0,0269;1,5793;0,5224;3,69;21,52;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,20;5,2060;True;-0,0273;-0,0045;0,0314;0,0269;1,5793;0,5224;3,69;21,52;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,22;5,2260;True;-0,0256;-0,0047;0,0413;0,0462;1,5946;0,5237;14,35;39,88;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,24;5,2460;True;-0,0256;-0,0047;0,0413;0,0462;1,5946;0,5237;14,35;39,88;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,26;5,2660;True;0,0343;-0,0039;-0,0190;0,0524;1,5949;0,5219;14,06;46,57;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,28;5,2860;True;0,0345;-0,0039;-0,0185;0,0549;1,5932;0,5206;14,62;49,03;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,30;5,3060;True;0,0359;-0,0039;-0,0126;0,0559;1,5927;0,5207;21,36;49,99;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,32;5,3260;True;0,0360;-0,0037;0,0245;0,0358;1,6074;0,5159;55,43;30,84;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,34;5,3460;True;0,0216;-0,0036;0,0523;0,0182;1,6027;0,5119;67,69;14,06;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,36;5,3660;True;0,0290;-0,0040;0,1063;0,0325;1,6350;0,5132;123,97;27,43;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,38;5,3860;True;0,0363;-0,0036;0,0837;0,0283;1,6041;0,5137;109,89;23,66;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,40;5,4060;True;0,0362;-0,0034;0,0683;0,0181;1,5716;0,5131;95,66;14,08;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,42;5,4260;True;0,0353;-0,0034;0,0672;0,0180;1,5499;0,5147;93,88;13,98;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,44;5,4460;True;-0,0196;-0,0045;0,1179;0,0408;1,5313;0,5215;90,03;34,82;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,46;5,4660;True;-0,0206;-0,0045;0,1209;0,0367;1,5053;0,5221;91,81;30,88;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,48;5,4860;True;-0,0299;-0,0045;0,1245;0,0416;1,4822;0,5245;86,67;35,55;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,50;5,5060;True;-0,0301;-0,0046;0,1304;0,0605;1,4692;0,5300;91,89;53,72;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,52;5,5260;True;0,0350;-0,0033;0,0933;0,1129;1,4487;0,5457;117,56;105,23;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,54;5,5460;True;0,0333;-0,0030;0,0582;0,1068;1,4097;0,5489;83,84;99,67;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,56;5,5660;True;0,0363;-0,0030;0,0605;0,1208;1,3951;0,5572;88,60;113,12;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,58;5,5860;True;0,0362;-0,0029;0,0553;0,1325;1,3770;0,5636;83,82;124,46;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,60;5,6060;True;0,0362;-0,0028;0,0560;0,1296;1,3546;0,5652;84,44;121,79;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,62;5,6260;True;0,0361;-0,0027;0,0423;0,1166;1,3273;0,5622;71,86;109,33;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,64;5,6460;True;0,0361;-0,0026;0,0423;0,1292;1,3114;0,5623;71,78;121,52;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,66;5,6660;True;0,0360;-0,0026;0,0342;0,1329;1,2857;0,5595;64,28;125,06;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,68;5,6860;True;0,0354;-0,0027;0,0230;0,1238;1,2658;0,5546;53,57;116,29;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,70;5,7060;True;0,0336;-0,0028;0,0385;0,1267;1,2621;0,5532;66,03;118,90;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,72;5,7260;True;0,0276;-0,0032;0,0370;0,1266;1,2525;0,5523;59,10;118,50;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,74;5,7460;True;0,0163;-0,0035;0,0380;0,1309;1,2393;0,5510;49,77;122,30;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,76;5,7660;True;-0,0039;-0,0040;0,0519;0,1320;1,2342;0,5496;43,98;122,84;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,78;5,7860;True;-0,0312;-0,0046;0,0663;0,1309;1,2252;0,5504;32,20;121,29;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,80;5,8060;True;-0,0312;-0,0046;0,0689;0,1303;1,2225;0,5495;34,60;120,66;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,82;5,8260;True;-0,0311;-0,0046;0,0771;0,1239;1,2221;0,5458;42,08;114,51;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,84;5,8460;True;-0,0311;-0,0046;0,0655;0,1178;1,2136;0,5444;31,45;108,66;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,86;5,8660;True;-0,0311;-0,0046;0,0611;0,1184;1,2089;0,5471;27,43;109,24;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,88;5,8860;True;0,0258;-0,0039;-0,0027;0,1245;1,2042;0,5530;21,12;115,74;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,90;5,9060;True;0,0353;-0,0037;-0,0218;0,1289;1,2021;0,5590;12,41;120,19;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,92;5,9260;True;0,0356;-0,0037;-0,0194;0,1379;1,2074;0,5650;14,83;128,81;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,94;5,9460;True;0,0356;-0,0036;-0,0130;0,1315;1,2132;0,5680;20,67;122,72;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,96;5,9660;True;0,0356;-0,0036;-0,0202;0,1415;1,2147;0,5711;14,04;132,37;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;0,98;5,9860;True;0,0355;-0,0034;-0,0284;0,1380;1,2135;0,5676;6,52;129,18;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,00;6,0060;True;0,0348;-0,0033;0,0002;0,1360;1,2254;0,5636;32,01;127,43;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,02;6,0260;True;0,0314;-0,0033;-0,0029;0,1380;1,2256;0,5626;26,12;129,24;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,04;6,0460;True;0,0195;-0,0038;-0,0056;0,1511;1,2241;0,5660;12,72;141,47;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,06;6,0660;True;0,0192;-0,0038;-0,0036;0,1627;1,2276;0,5675;14,23;152,55;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,08;6,0860;True;0,0215;-0,0038;-0,0076;0,1606;1,2284;0,5661;12,74;150,56;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,10;6,1060;True;0,0259;-0,0037;-0,0118;0,1586;1,2286;0,5648;12,89;148,73;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,12;6,1260;True;0,0267;-0,0037;-0,0103;0,1537;1,2299;0,5616;15,01;144,01;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,14;6,1460;True;0,0259;-0,0037;-0,0070;0,1514;1,2318;0,5594;17,36;141,76;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,16;6,1660;True;0,0142;-0,0039;0,0071;0,1432;1,2332;0,5567;19,51;133,71;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,18;6,1860;True;0,0064;-0,0041;0,0182;0,1509;1,2344;0,5570;22,56;140,92;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,20;6,2060;True;0,0353;-0,0037;-0,0185;0,1386;1,2300;0,5548;15,37;129,56;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,22;6,2260;True;0,0353;-0,0037;-0,0238;0,1374;1,2280;0,5548;10,55;128,36;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,24;6,2460;True;0,0351;-0,0037;-0,0194;0,1321;1,2301;0,5532;14,41;123,21;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,26;6,2660;True;0,0348;-0,0038;-0,0163;0,1365;1,2330;0,5533;16,91;127,44;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,28;6,2860;True;0,0344;-0,0038;-0,0205;0,1280;1,2318;0,5512;12,70;119,21;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,30;6,3060;True;0,0337;-0,0039;-0,0224;0,1363;1,2296;0,5553;10,27;127,07;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,32;6,3260;True;0,0338;-0,0040;-0,0217;0,1352;1,2265;0,5562;11,10;125,99;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,34;6,3460;True;0,0340;-0,0040;-0,0242;0,1346;1,2224;0,5558;8,92;125,37;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,36;6,3660;True;0,0331;-0,0040;-0,0137;0,1350;1,2221;0,5555;17,75;125,76;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,38;6,3860;True;0,0357;-0,0041;-0,0310;0,1374;1,2146;0,5560;4,35;127,91;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,40;6,4060;True;0,0357;-0,0041;-0,0238;0,1337;1,2171;0,5547;10,92;124,39;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,42;6,4260;True;0,0357;-0,0041;-0,0328;0,1498;1,2140;0,5563;2,66;139,88;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,44;6,4460;True;0,0358;-0,0041;-0,0294;0,1401;1,2135;0,5533;5,81;130,57;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,46;6,4660;True;0,0358;-0,0041;-0,0230;0,1395;1,2143;0,5523;11,69;130,07;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,48;6,4860;True;0,0358;-0,0041;-0,0263;0,1400;1,2109;0,5520;8,71;130,47;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,50;6,5060;True;0,0358;-0,0040;-0,0244;0,1397;1,2085;0,5533;10,38;130,27;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,52;6,5260;True;0,0358;-0,0043;-0,0304;0,1323;1,1937;0,5584;4,98;122,84;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,54;6,5460;True;0,0345;-0,0044;-0,0337;0,1309;1,1835;0,5616;0,75;121,43;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,56;6,5660;True;0,0332;-0,0043;-0,0321;0,1330;1,1771;0,5636;0,95;123,62;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,58;6,5860;True;-0,0019;-0,0051;-0,0046;0,1233;1,1662;0,5639;-5,97;113,52;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,60;6,6060;True;-0,0015;-0,0052;-0,0067;0,1223;1,1589;0,5654;-7,51;112,39;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,62;6,6260;True;-0,0274;-0,0059;0,0110;0,1233;1,1505;0,5661;-15,02;112,71;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,64;6,6460;True;-0,0307;-0,0061;0,0133;0,1311;1,1422;0,5690;-15,89;119,99;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,66;6,6660;True;-0,0308;-0,0060;0,0214;0,1454;1,1393;0,5712;-8,62;133,83;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,68;6,6860;True;-0,0301;-0,0057;0,0027;0,1304;1,1301;0,5666;-25,16;119,78;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,70;6,7060;True;-0,0302;-0,0052;-0,0054;0,1430;1,1250;0,5706;-32,58;132,24;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,72;6,7260;True;-0,0308;-0,0050;0,0075;0,1409;1,1223;0,5831;-21,30;130,49;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,74;6,7460;True;-0,0301;-0,0047;-0,0042;0,1356;1,1119;0,5865;-31,37;125,70;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,76;6,7660;True;-0,0304;-0,0041;-0,0033;0,1432;1,1004;0,5912;-30,83;133,47;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,78;6,7860;True;-0,0304;-0,0032;-0,0056;0,1465;1,0881;0,5946;-32,97;137,60;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,80;6,8060;True;-0,0273;-0,0030;-0,0156;0,1403;1,0753;0,5974;-39,31;131,87;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,82;6,8260;True;-0,0218;-0,0029;-0,0193;0,1414;1,0696;0,5976;-37,65;133,01;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,84;6,8460;True;-0,0173;-0,0030;-0,0300;0,1378;1,0677;0,5930;-43,35;129,41;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,86;6,8660;True;-0,0158;-0,0033;-0,0337;0,1444;1,0694;0,5888;-45,32;135,41;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,88;6,8860;True;-0,0152;-0,0035;-0,0255;0,1464;1,0732;0,5871;-37,25;137,24;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,90;6,9060;True;-0,0153;-0,0036;-0,0333;0,1475;1,0719;0,5859;-44,58;138,15;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,92;6,9260;True;-0,0186;-0,0042;-0,0244;0,1466;1,0761;0,5844;-39,40;136,76;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,94;6,9460;True;-0,0247;-0,0047;-0,0223;0,1502;1,0797;0,5868;-43,02;139,66;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,96;6,9660;True;-0,0257;-0,0049;-0,0180;0,1482;1,0862;0,5853;-39,98;137,61;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;1,98;6,9860;True;-0,0274;-0,0047;-0,0190;0,1428;1,0890;0,5788;-42,54;132,58;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;2,00;7,0060;True;-0,0191;-0,0049;-0,0235;0,1479;1,0997;0,5752;-39,06;137,30;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;2,02;7,0260;True;-0,0124;-0,0049;-0,0307;0,1438;1,1048;0,5804;-39,41;133,35;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;2,04;7,0460;True;-0,0005;-0,0047;-0,0393;0,1357;1,1128;0,5853;-36,45;125,74;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;2,06;7,0660;True;0,0117;-0,0043;-0,0450;0,1571;1,1226;0,5914;-30,49;146,70;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;2,08;7,0860;True;-0,0003;-0,0044;-0,0380;0,1561;1,1238;0,5876;-35,12;145,64;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;2,10;7,1060;True;-0,0003;-0,0042;-0,0294;0,1589;1,1278;0,5813;-27,23;148,57;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;2,12;7,1260;True;-0,0172;-0,0047;-0,0147;0,1458;1,1257;0,5748;-29,23;135,47;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;2,14;7,1460;True;-0,0219;-0,0052;-0,0070;0,1524;1,1247;0,5747;-26,46;141,24;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;2,16;7,1660;True;-0,0279;-0,0056;-0,0077;0,1430;1,1226;0,5727;-32,64;131,92;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;2,18;7,1860;True;-0,0285;-0,0057;0,0027;0,1449;1,1332;0,5701;-23,65;133,61;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;2,20;7,2060;True;-0,0271;-0,0055;-0,0024;0,1379;1,1373;0,5690;-27,02;127,08;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;2,22;7,2260;True;-0,0294;-0,0054;0,0002;0,1431;1,1370;0,5742;-26,73;132,22;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;2,24;7,2460;True;-0,0296;-0,0054;-0,0012;0,1382;1,1366;0,5732;-28,25;127,48;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;2,26;7,2660;True;-0,0246;-0,0049;0,0017;0,1404;1,1478;0,5697;-20,93;130,11;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;2,28;7,2860;True;-0,0223;-0,0045;-0,0089;0,1387;1,1484;0,5670;-28,56;128,84;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;2,30;7,3060;True;-0,0252;-0,0044;-0,0002;0,1388;1,1494;0,5665;-23,25;129,00;3664,00;1920,00
Boxe_EPreN1_360_Testing_N1_S1_J;False;2,32;7,3260;True;-0,0230;-0,0043;-0,0110;0,1301;1,1421;0,5652;-31,16;120,73;3664,00;1920,00
